"skip","year","material","watershed","species","sample_wt_mg","C_ug","N_ug","C_mg_g","d13C_permil","d15N_permil","TrayName","WellID","enriched","plot","tree","OurLabID","analysis_number","sample_id","sample_number","d13C_comment","d15N_comment","source_file"
NA,2012,"foliage","WB","RS",4.06,2094.87619334413,45.7976485062724,515.979357966535,-27.6977242475637,9.62372648788218,"BBWMFoliage4","E10","yes","H13","22",764242,146305,"5257",5257,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","WB","RS",4.18,2133.59132776315,50.2894154025433,510.42854731176,-31.0061169978675,3.83729416407636,"BBWMFoliage4","E11","yes","Q10","2",764243,146306,"5258",5258,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","WB","RS",3.93,2030.38251795647,42.9524704845139,516.636773016912,-30.4059173001049,2.55425919708527,"BBWMFoliage4","E12","yes","Q10","2",764244,146307,"5259",5259,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","EB","RS",4.24,2159.40930453685,39.6450393777152,509.294647296426,-27.5578220885286,7.43701487292334,"BBWMFoliage4","F1","yes","K23","12",764245,146310,"5260",5260,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","EB","RS",4.03,2069.07399089246,37.2540979699743,513.417863745027,-27.4967789038961,5.98131182345388,"BBWMFoliage4","F2","yes","K23","12",764246,146311,"5261",5261,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","EB","RS",4.29,2198.1481004389,36.4260264611895,512.388834601142,-28.4959072054554,6.54975937780068,"BBWMFoliage4","F3","yes","N21","8",764247,146312,"5262",5262,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","EB","RS",3.93,2030.38251795647,25.7329454393334,516.636773016912,-28.3455377350634,3.97794413067114,"BBWMFoliage4","F4","yes","N21","8",764248,146313,"5263",5263,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","EB","RS",4.2,2133.59132776315,42.9524704845139,507.997935181703,-30.5607230743753,4.93558250667671,"BBWMFoliage4","F5","yes","P24","10",764249,146314,"5264",5264,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","EB","RS",3.99,2043.2780981696,37.2540979699743,512.099773977342,-30.3475216765379,3.28412577896604,"BBWMFoliage4","F6","yes","P24","10",764250,146315,"5265",5265,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","EB","RS",4.11,2120.68470552461,44.1459349851783,515.981680176305,-27.4650952542378,9.20036171626665,"BBWMFoliage4","F7","yes","R20","31",764251,146316,"5266",5266,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","EB","RS",3.92,2030.38251795647,35.5056828499439,517.954723968486,-27.435146237997,6.84112331543897,"BBWMFoliage4","F8","yes","R20","31",764252,146317,"5267",5267,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2013,"foliage","EB","RS",3.94,2030.38251795647,34.5850611786559,515.325512171692,-29.7320630714061,-0.791584804258865,"BBWMFoliage4","F9","yes","S22","11",764253,146318,"5268",5268,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","EB","RS",4.16,2133.59132776315,35.3215807604897,512.882530712297,-29.6485523270995,-1.32091286740838,"BBWMFoliage4","F10","yes","S22","11",764254,146319,"5269",5269,NA,NA,"SPENCER BBWMFOLIAGE4 1014-2"
NA,2012,"foliage","WB","RS",3.99,1994.98920673673,52.7807920114927,499.997294921487,-28.1080827703404,2.08020184537072,"Spencer BBWM Foliage","A1",NA,"D20","20",NA,NA,"5001",5001,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","AB",4.08,2000.79612722385,94.5861048111005,490.391207652904,-30.1276979830707,8.36582985508949,"Spencer BBWM Foliage","A2",NA,"E20","7",NA,NA,"5003",5003,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","RS",4.04,2139.32998735302,53.4925138422664,529.53712558243,-29.5073736512022,5.77629872246521,"Spencer BBWM Foliage","A3",NA,"F23","14",NA,NA,"5006",5006,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","RM",3.95,1991.13338117864,81.22154725185,504.08440029839,-29.8958975098949,1.40529240838072,"Spencer BBWM Foliage","A4",NA,"F23","8",NA,NA,"5007",5007,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","RS",3.99,2037.16926448717,44.1701197683014,510.568737966709,-27.6262591376371,2.12348501197912,"Spencer BBWM Foliage","A5",NA,"F24","7",NA,NA,"5008",5008,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","SM",3.9,1968.28940450437,84.4857470760992,504.689590898556,-30.7512234085421,3.85367104726764,"Spencer BBWM Foliage","A6",NA,"I15","3",NA,NA,"5013",5013,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","AB",4.09,2161.54600867694,126.91972374441,528.495356644728,-30.0811540130375,3.20498279416959,"Spencer BBWM Foliage","A7",NA,"K15","1",NA,NA,"5015",5015,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","SM",3.97,2053.85835300783,92.4358777860849,517.344673301721,-29.6547135512236,2.704636433569,"Spencer BBWM Foliage","A8",NA,"N10","5",NA,NA,"5017",5017,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","RM",4.11,2336.54267302117,93.2178156893197,568.501866915126,-30.0702820376858,2.72682793254075,"Spencer BBWM Foliage","A9",NA,"N11","10",NA,NA,"5018",5018,"Contains more carbon than the largest standard",NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","RM",4.02,2001.53465298345,96.4763829875514,497.894192284439,-29.9531132327731,1.86347420652955,"Spencer BBWM Foliage","A10",NA,"P11","2",NA,NA,"5020",5020,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","AB",3.97,1880.64910802289,93.9084346157223,473.715140559922,-30.4128658082727,0.442201095447903,"Spencer BBWM Foliage","A11",NA,"Q10","13",NA,NA,"5022",5022,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","WB","SM",4.04,1969.63896314587,78.4273684749539,487.534396818285,-30.5359718410149,1.14517819691562,"Spencer BBWM Foliage","A12",NA,"Q9","2",NA,NA,"5024",5024,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","SM",3.95,1887.38026176082,79.6351604063504,477.817787787548,-31.2126626785842,-1.26517318211272,"Spencer BBWM Foliage","B1",NA,"M16","5",NA,NA,"5027",5027,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RM",4.08,2111.90953959688,81.102888434194,517.624887156098,-31.349057914655,-1.07314275874637,"Spencer BBWM Foliage","B2",NA,"M16","1",NA,NA,"5028",5028,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RM",4.18,2004.25319388041,89.6387772202118,479.486410019237,-29.8214995263945,-1.21886469222121,"Spencer BBWM Foliage","B3",NA,"O20","3",NA,NA,"5034",5034,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","AB",4,2006.77862725853,109.519175502438,501.694656814631,-30.7389976612641,0.0904260778853416,"Spencer BBWM Foliage","B4",NA,"P21","1",NA,NA,"5036",5036,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RS",3.9,2025.70103824473,60.7011229224966,519.410522626854,-28.7028049579505,1.36451997716902,"Spencer BBWM Foliage","B5",NA,"P24","10",NA,NA,"5039",5039,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","AB",4.1,2116.71777413165,111.710433421125,516.272627836987,-30.1042239225401,2.67716834100207,"Spencer BBWM Foliage","B6",NA,"P24","1",NA,NA,"5040",5040,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","AB",3.86,2078.98504549984,96.8474515591188,538.597162046591,-29.1692590295756,2.19101953201495,"Spencer BBWM Foliage","B7",NA,"P24","2",NA,NA,"5041",5041,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RM",4.04,1984.80194574817,75.7016788957041,491.287610333707,-30.0543801179209,-1.87335684920664,"Spencer BBWM Foliage","B8",NA,"Q18","3",NA,NA,"5042",5042,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RS",4.06,2143.65022180774,40.6955175655126,527.992665469888,-27.1689960515646,1.44556056073841,"Spencer BBWM Foliage","B10",NA,"R20","31",NA,NA,"5058",5058,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","SM",3.94,1836.0877342774,70.1403249945554,466.012115298833,-28.234485827556,-3.36775496135777,"Spencer BBWM Foliage","B11",NA,"S12","12",NA,NA,"5059",5059,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2012,"foliage","EB","RS",4.05,2154.42541390436,47.0529052009035,531.956892322063,-28.5312257119085,-0.25781520116408,"Spencer BBWM Foliage","B12",NA,"S22","11",NA,NA,"5060",5060,NA,NA,"SPENCER BBWMFOLIAGE&ROOTS2 0313"
NA,2010,"foliage","WB","YB",4.66,2374.46539990565,111.247812868848,509.541931310225,-28.8298085889366,0.652337351083835,NA,NA,"NO","D20","T17",NA,NA,"V1",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","YB",4.13,2086.67321393228,108.903470131181,505.247751557453,-30.2659460749236,1.86833095902949,NA,NA,"NO","E20","T11",NA,NA,"V2",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","YB",4.07,2043.23550409916,87.8067626492355,502.023465380629,-28.8582204194911,0.793776309626177,NA,NA,"NO","F24","T11",NA,NA,"V3",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","YB",4.41,2201.32907696864,98.3220108020429,499.167591149351,-27.9108061463255,-1.38287277168639,NA,NA,"NO","F25","T3",NA,NA,"V4",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","YB",4.67,2383.72707179389,131.534767355507,510.434062482631,-30.4829697356203,1.6118500098831,NA,NA,"NO","G18","T2",NA,NA,"V5",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","AB",4.43,2250.84536895028,108.199664375184,508.091505406384,-29.3846284894727,1.69381899731669,NA,NA,"NO","E20","T17",NA,NA,"V6",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","AB",4.14,2111.48135034416,122.231675990905,510.019649841585,-28.3053761136534,1.02806396396366,NA,NA,"NO","K15","T1",NA,NA,"V7",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","AB",4.39,2139.37884445628,117.56465539484,487.330032905758,-28.4537040359416,1.25597338945649,NA,NA,"NO","K15","T3",NA,NA,"V8",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","AB",4.39,2306.50456002462,126.888379977794,525.399671987384,-27.8414851371836,-1.2506536195242,NA,NA,"NO","Q10","T10",NA,NA,"V9",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","AB",4.56,2260.12533001696,104.912168322633,495.641519740562,-28.4668459141262,-1.64263368077928,NA,NA,"NO","Q10","T13",NA,NA,"V10",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RM",4.55,2608.67163623293,93.4842524350556,573.3344255457,-27.3199764081558,-1.43788995898003,NA,NA,"NO","F25","T11",NA,NA,"V12",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RM",4.48,2584.05980366961,108.434292085372,576.799063319108,-28.8640108504192,-1.96337347786742,NA,NA,"NO","Q9","T1",NA,NA,"V13",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RM",4.3,2374.46539990565,84.8438530279504,552.201255792011,-27.3227651412545,-0.668829547972522,NA,NA,"NO","F24","T8",NA,NA,"V14",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RM",4.56,2463.93743632307,88.8724235871457,540.337157088393,-26.7130606913551,-0.499536057294742,NA,NA,"NO","N11","T10",NA,NA,"V15",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RM",4.33,2488.47489289409,103.55351128965,574.705517989397,-27.103487648076,-0.452289724329634,NA,NA,"NO","F23","T8",NA,NA,"mean V11",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","SM",4.38,2365.20235632902,95.9634827267595,540.000537974662,-28.282358055569,0.43424729324777,NA,NA,"NO","L13","T6",NA,NA,"V16",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","SM",4.1,2046.3391883225,103.031329495728,499.107119103049,-30.3872911800109,0.453867644454293,NA,NA,"NO","J12","T3",NA,NA,"V17",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","SM",4.55,2697.80776140641,121.065888023999,592.924782726683,-31.1874821922872,1.66638327581937,NA,NA,"NO","G16","T2",NA,NA,"V18",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","SM",4.5,2210.61635370669,92.3026671603493,491.248078601487,-28.5247416622712,-0.440062005894988,NA,NA,"NO","N10","T5",NA,NA,"V19",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","SM",4.35,2114.58168155146,81.283041980802,486.11073139114,-27.7005770011427,1.75970019816229,NA,NA,"NO","E16","T4",NA,NA,"V20",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RS",4.24,2139.37884445628,46.5626868589399,504.570482183084,-26.8958656895805,3.14969019134397,NA,NA,"NO","G21","T5",NA,NA,"V21",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RS",4.13,2114.58168155146,41.731116346523,512.005249770329,-26.2907601744395,-0.29491030774272,NA,NA,"NO","D20","T20",NA,NA,"V22",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","WB","RS",4.09,2139.37884445628,43.4233395401626,523.075512091999,-26.5962488211103,-0.178047860526475,NA,NA,"NO","F24","T7",NA,NA,"V23",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","WB","RS",4.15,2198.23301323631,51.1431230864869,529.694701984654,-27.2809134754755,1.95932803687452,NA,NA,"NO","G21","T5",NA,NA,"V26",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","WB","RS",3.99,2052.54609953972,41.6101949021575,514.422581338276,-26.5144830565649,-0.259406436475226,NA,NA,"NO","D20","T20",NA,NA,"V27",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","WB","RS",3.91,2021.50544706081,36.1620563491501,517.009065744453,-26.9237984781021,-0.293430835161463,NA,NA,"NO","F24","T7",NA,NA,"V28",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","WB","RS",4.21,2238.46995379056,52.4673011327083,531.703076909871,-26.8501553877325,1.72254589617297,NA,NA,"NO","G21","T5",NA,NA,"V31",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","WB","RS",4.42,2260.12533001696,48.0101462738757,511.340572402027,-26.2204264523313,-0.316987915336191,NA,NA,"NO","D20","T20",NA,NA,"V32",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","WB","RS",4.22,2222.99725561995,49.3361684139872,526.776600857808,-26.7784098234656,-0.273772125741894,NA,NA,"NO","F24","T7",NA,NA,"V33",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","YB",4.35,2099.07850141679,100.206976272618,482.546781934893,-28.8325564798669,-2.64800125199339,NA,NA,"NO","M22","T1",NA,NA,"V36",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","YB",4.27,2071.1631753557,108.199664375184,485.049923970889,-29.0016672991538,-2.71551054088082,NA,NA,"NO","N21","T19",NA,NA,"V37",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","YB",4.41,2179.65343023614,95.6094810635816,494.252478511596,-30.7804128491244,-2.7062922528663,NA,NA,"NO","P16","T8",NA,NA,"V38",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","YB",4.51,2325.046650209,110.779150653498,515.531408028603,-29.9940894135173,-2.32210883086156,NA,NA,"NO","P22","T3",NA,NA,"V39",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","YB",4.43,2182.75040842738,118.965844817623,492.720182489251,-30.0648235133112,-1.94521616782073,NA,NA,"NO","Q12","T1",NA,NA,"V40",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","AB",4.29,2247.75174377508,109.372545010898,523.951455425427,-30.3388708722058,-0.900673614253512,NA,NA,"NO","N21","T11",NA,NA,"V41",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","AB",4.21,2061.8553232919,95.727488065855,489.751858264109,-30.0947550603227,-1.01163752831593,NA,NA,"NO","P21","T1",NA,NA,"V42",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","AB",4.55,2269.40391939526,125.725171163182,498.770092174782,-29.5442435230904,-1.63308978431462,NA,NA,"NO","P21","T3",NA,NA,"V43",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","AB",4.23,2148.67526578355,104.912168322633,507.961055740792,-28.7897853341553,1.00254785294391,NA,NA,"NO","P24","T1",NA,NA,"V44",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","AB",4.6,2374.46539990565,116.39628827564,516.188130414271,-28.772728073136,-0.0962082407509278,NA,NA,"NO","P24","T2",NA,NA,"V45",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RM",4.38,2315.776290961,85.3181893783469,528.716048164612,-29.5872964484034,-3.89216305184984,NA,NA,"NO","P15","T3",NA,NA,"V46",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RM",4.25,2212.1639283434,90.1741759041715,520.509159610211,-29.236792206226,-4.70920455395944,NA,NA,"NO","L21","T29",NA,NA,"mean V47",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RM",4.22,2123.88176071442,76.7643506591714,503.289516756971,-27.3881652476015,-4.36363980209915,NA,NA,"NO","O14","T2",NA,NA,"V48",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RM",4.09,2030.8192431076,68.7745039610749,496.532822275696,-28.2997821560968,-3.42657992119944,NA,NA,"NO","M19","T10",NA,NA,"V49",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RM",4.25,2250.84536895028,79.5004602974799,529.610675047125,-28.2457823700602,-4.04567229251861,NA,NA,"NO","M16","T1",NA,NA,"V50",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","SM",4.43,2195.13679709417,73.9056431275065,495.516207019,-30.4251731022404,-5.36634906521826,NA,NA,"NO","O22","T1",NA,NA,"V51",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","SM",4.23,2423.8451326883,93.1298445553914,573.013033732458,-30.3654523704596,-3.82264551179254,NA,NA,"NO","Q19","T6",NA,NA,"V52",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","SM",4.25,2092.87616249417,76.0500219618149,492.441449998629,-28.2073261980695,-3.82880189374121,NA,NA,"NO","P19","T4",NA,NA,"V53",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","SM",4.51,2232.28133175178,89.4642317657146,494.962601275338,-29.7847899018625,-3.73736931826722,NA,NA,"NO","M16","T5",NA,NA,"V54",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","SM",4.61,2337.40499546885,81.876913481206,507.029283181963,-30.2276099962755,-3.46734821102838,NA,NA,"NO","P26","T4",NA,NA,"V55",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RS",4.15,2105.28023070011,41.1264446458882,507.296441132558,-28.2507125198134,-2.55305380434899,NA,NA,"NO","K22","T12",NA,NA,"V56",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RS",4.42,2269.40391939526,47.5277629683222,513.439800768158,-29.4318890313673,-2.55872787731458,NA,NA,"NO","N21","T8",NA,NA,"V57",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2010,"foliage","EB","RS",3.94,2043.23550409916,28.6343445001649,518.587691395726,-28.3548949664191,-1.74596248665308,NA,NA,"NO","L24","T2",NA,NA,"V58",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","EB","RS",4.37,2291.04862693424,45.8386089659123,524.267420351084,-28.5022618312145,-2.35486780738631,NA,NA,"NO","K22","T12",NA,NA,"V61",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","EB","RS",4.59,2399.16014341122,41.731116346523,522.692841701791,-29.8246687387448,-2.92845052732449,NA,NA,"NO","N21","T8",NA,NA,"V62",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2009,"foliage","EB","RS",4.51,2386.813990937,36.5256718025036,529.227048988248,-28.9122412542148,-1.52229284159997,NA,NA,"NO","L24","T2",NA,NA,"V63",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","EB","RS",4.41,2291.04862693424,51.9858721135035,519.512160302549,-28.4018341776998,-2.16039546636441,NA,NA,"NO","K22","T12",NA,NA,"V66",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","EB","RS",4.26,2278.68113708517,32.2798807001685,534.901675372106,-28.2473273792763,-1.52647475237888,NA,NA,"NO","N21","T8",NA,NA,"V67",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,2008,"foliage","EB","RS",4.62,2346.67215411062,43.7857943749838,507.93769569494,-29.3375418486831,-2.87588894193426,NA,NA,"NO","L24","T2",NA,NA,"V68",NA,NA,NA,"COPY OF SPENCER BBWMSOIL1&VEG1 0312"
NA,1998,"foliage","WB","SM",4.66,2211.2395558036,87.0722059743745,474.514926138112,-29.2540421347733,0.573749838865773,"BBWM HFL","A1","NO",NA,"WB-T-SM-6 Q10",734890,138277,"HFL981",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","EB","SM",4.67,2227.45623917796,85.6586485055037,476.971357425686,-28.0251363462116,-4.57189222165812,"BBWM HFL","A2","NO",NA,"EB-T-SM-2 R13",734891,138278,"HFL982",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","WB","SM",4.66,2308.50743538134,115.456980445826,495.387861669814,-28.586124375262,5.47908934179332,"BBWM HFL","A3","NO",NA,"WB-T-SM-12 K10",734892,138279,"HFL983",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","WB","SM",4.6,2211.2395558036,118.907265978981,480.704251261653,-27.7533404001915,2.67456421849637,"BBWM HFL","A4","NO",NA,"WB-T-SM-13 J12",734893,138280,"HFL984",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","EB","SM",4.77,2308.50743538134,80.965412372716,483.963822931098,-28.1401614960945,-2.85839377170963,"BBWM HFL","A5","NO",NA,"EB-T-SM-5 P14",734894,138281,"HFL985",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","EB","SM",4.6,2146.35134186061,89.9828809181981,466.598117795785,-28.0339792415121,-4.01344124949459,"BBWM HFL","A6","NO",NA,"EB-T-SM-15 R13",734895,138282,"HFL986",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","WB","SM",4.75,2308.50743538134,100.687572504882,486.001565343439,-27.8664457293847,0.699329473085265,"BBWM HFL","A7","NO",NA,"WB-T-SM-19 P11",734896,138283,"HFL987",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1998,"foliage","EB","SM",4.78,2340.91287755078,83.5354700991712,489.730727521083,-28.299832494565,-4.85391126822272,"BBWM HFL","A8","NO",NA,"EB-T-SM-18 M16",734897,138284,"HFL988",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1999,"litter","WB","SM",4.69,2308.50743538134,49.4639630316227,492.219069377683,-28.4448119977433,0.648213307881654,"BBWM HFL","A9","NO",NA,"799/WB/T/SM/19 P11",734898,138285,"HFL991",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1999,"litter","WB","SM",4.65,2211.2395558036,50.3715359628272,475.535388344861,-27.7638573975173,2.81521125481387,"BBWM HFL","A10","NO",NA,"793/WB/T/SM/13 J12",734899,138286,"HFL992",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1999,"litter","WB","SM",4.56,2195.02072438469,36.9705897837604,481.364193944012,-28.1406916673531,-0.457235171801965,"BBWM HFL","A11","NO",NA,"786/WB/T/SM/6 Q10",734900,138287,"HFL993",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,1999,"litter","WB","SM",4.66,2357.11237656866,47.6470407923222,505.818106559798,-28.6327156444772,3.96808556565264,"BBWM HFL","A12","NO",NA,"792/WB/T/SM/12 K10",734901,138288,"HFL994",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2000,"litter","EB","SM",4.66,2308.50743538134,29.3475507606137,495.387861669814,-29.6384046929419,-3.08145098356628,"BBWM HFL","B1","NO",NA,"EB-T-SM 5 P14",734902,138295,"HFL001",NA,NA,NA,"SPENCER BBWM-HFL-0814"
