"skip","material","watershed","forest","year","plot","horizon","depth","sample_wt_mg","C_ug","N_ug","d13C_permil","d15N_permil","d13C_comment","d15N_comment","TrayName","WellID","enriched","OurLabID","analysis_number","sample_id","sample_id2","sample_identifier","source_file","C_mg_g"
NA,"roots","EB","HW",NA,NA,"B","0-5cm",4.38,2233.87076686039,52.9530273013561,-28.4453663348314,2.21490316505675,NA,NA,"BBWM ROOT 1","A9","NO",391181,145582,"R9","R9",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",510.016156817441
NA,"roots","EB","HW",NA,NA,"B","0-5cm",4.34,2246.34759852321,30.5201434719211,-27.9791141096683,1.12375970826654,NA,NA,"BBWM ROOT 1","A10","NO",391182,145583,"R10","R10",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",517.591612562952
NA,"roots","EB","HW",NA,NA,"B","0-5cm",4.35,2246.34759852321,37.8470303242107,-28.0844887009555,0.674601071664923,NA,NA,"BBWM ROOT 1","A11","NO",391183,145584,"R11","R11",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",516.401746786945
NA,"roots","EB","HW",NA,NA,"B","0-5cm",4,2047.83462808003,25.4311177899977,-27.0459853059736,-0.709295444547541,NA,NA,"BBWM ROOT 1","A12","NO",391184,145585,"R12","R12",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",511.958657020007
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.38,2084.87440541181,30.3865024675755,-28.2152582100377,1.60469935102325,NA,NA,"BBWM ROOT 1","B1","NO",391185,145589,"R13","R13",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",475.99872269676
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.13,1998.57849752321,32.3228118482159,-27.5462526584016,1.87139058444854,NA,NA,"BBWM ROOT 1","B2","NO",391186,145590,"R14","R14",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",483.917311748961
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.34,2196.49608868003,44.9300515471569,-28.0979664764017,1.74509001989847,NA,NA,"BBWM ROOT 1","B3","NO",391187,145591,"R15","R15",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",506.10508955761
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.1,2072.51851016653,30.3196762750488,-27.9734595802389,0.822089987428023,NA,NA,"BBWM ROOT 1","B4","NO",391188,145592,"R16","R16",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",505.492319552813
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.09,2023.18795719892,27.5095505958757,-27.4743527321286,0.526634824803447,NA,NA,"BBWM ROOT 1","B5","NO",391189,145593,"R17","R17",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",494.666982200225
NA,"roots","EB","HW",NA,NA,"B","5-25cm",4.18,2060.1719177226,29.1830505859967,-26.9461050917526,-0.0565756863968669,NA,NA,"BBWM ROOT 1","B6","NO",391190,145594,"R18","R18",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",492.864095148948
NA,"roots","EB","HW",NA,NA,"B","25-50cm",4,2134.39101440641,32.8564047118645,-27.7995779560152,1.59301702460028,NA,NA,"BBWM ROOT 1","B7","NO",391191,145595,"R19","R19",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",533.597753601603
NA,"roots","EB","HW",NA,NA,"B","25-50cm",4.29,2196.49608868003,33.1231100980262,-28.1815314986473,0.22683784152509,NA,NA,"BBWM ROOT 1","B8","NO",391192,145596,"R20","R20",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",512.003750275065
"skip","roots","EB","HW",NA,NA,"B","25-50cm",4.41,2447.24208611187,37.6478150051982,-28.2399536885134,0.621691450876655,NA,NA,"BBWM ROOT 1","B9","NO",391193,145597,"RR20","R20",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",554.930178256659
NA,"roots","EB","HW",NA,NA,"B","25-C",4.28,2459.87706539763,38.1789799845127,-28.2001098212474,1.23721697499532,NA,NA,"BBWM ROOT 1","B10","NO",391194,145598,"R21","R21",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",574.73763210225
NA,"roots","EB","HW",NA,NA,"B","25-50cm",4.41,2121.99790795574,29.9854884088764,-27.7307518148891,0.542778998640512,NA,NA,"BBWM ROOT 1","B11","NO",391195,145599,"R22","R22",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",481.178663935541
NA,"roots","EB","HW",NA,NA,"B","25-50cm",4.21,2023.18795719892,25.2969001631228,-26.8297146244223,0.0717264441082596,NA,NA,"BBWM ROOT 1","B12","NO",391196,145600,"R23","R23",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",480.567210736085
NA,"roots","EB","HW",NA,NA,"B","25-C",4.06,2060.1719177226,24.0882586787799,-27.4631780250962,0.37842222777956,NA,NA,"BBWM ROOT 1","C1","NO",391197,145603,"R24","R24",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",507.431506828228
NA,"roots","EB","HW",NA,NA,"B","50-C",4.38,2283.83391031977,38.7762503781922,-27.7106946728665,2.9253362625157,NA,NA,"BBWM ROOT 1","C2","NO",391198,145604,"R25","R25",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",521.423267196294
NA,"roots","EB","HW",NA,NA,"B","50-C",4.24,2084.87440541181,33.1897769606435,-29.6130158624412,0.694194278482398,NA,NA,"BBWM ROOT 1","C3","NO",391199,145605,"R26","R26",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",491.715661653728
NA,"roots","EB","HW",NA,NA,"B","50-C",4.43,2296.34795318799,33.4564064754198,-27.3764658635169,1.51326153227536,NA,NA,"BBWM ROOT 1","C4","NO",391200,145606,"R27","R27",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",518.362969116927
NA,"roots","EB","HW",NA,NA,"B","50-C",4.22,1706.16745543574,17.9590903011311,-26.2210509240457,0.169089838390372,NA,"Precision decreases for samples containing less than 20ugN","BBWM ROOT 1","C5","NO",391201,145607,"R28","R28",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",404.305084226479
NA,"roots","EB","SW",NA,NA,"O","O",4.05,2233.87076686039,50.3944454357328,-27.3931253202879,-0.649012051498471,NA,NA,"BBWM ROOT 1","C6","NO",391202,145608,"R29","R29",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",551.573028854418
NA,"roots","EB","SW",NA,NA,"O","O",4.15,2060.1719177226,40.7649324524331,-26.1527133475327,-1.07496423584395,NA,NA,"BBWM ROOT 1","C7","NO",391203,145609,"R30","R30",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",496.426968125929
NA,"roots","EB","SW",NA,NA,"O","O",3.9,2134.39101440641,40.7649324524331,-26.558311119372,0.107254138862093,NA,NA,"BBWM ROOT 1","C8","NO",391204,145610,"R31","R31",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",547.279747283695
NA,"roots","EB","SW",NA,NA,"O","O",4.3,2109.61410430641,25.4982209130812,-27.1259800871465,-0.844377874499741,NA,NA,"BBWM ROOT 1","C9","NO",391205,145611,"R32","R32",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",490.607931234049
NA,"roots","EB","SW",NA,NA,"O","O",4.24,2283.83391031977,24.4241157154321,-26.2100336154904,-2.91523546957142,NA,NA,"BBWM ROOT 1","C10","NO",391206,145612,"R33","R33",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",538.640073188625
NA,"roots","EB","SW",NA,NA,"O","O",4.12,2308.87129885756,21.1959732000829,-26.3895522609657,-0.613897087360743,NA,NA,"BBWM ROOT 1","C11","NO",391207,145613,"R34","R34",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",560.405655062513
NA,"roots","EB","SW",NA,NA,"B","0-5cm",3.9,2047.83462808003,31.4552056225814,-28.1458675927929,-0.240629091883784,NA,NA,"BBWM ROOT 1","C12","NO",391208,145614,"R35","R35",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",525.085802071802
NA,"roots","EB","SW",NA,NA,"B","0-5cm",3.9,2283.83391031977,42.2211293852529,-26.8587618359083,-0.107050300768043,NA,NA,"BBWM ROOT 1","D1","NO",391209,145618,"R36","R36",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",585.598438543531
NA,"roots","EB","SW",NA,NA,"B","0-5cm",4.19,2333.94589860074,41.1622591617999,-27.1453398520199,2.23722186696059,NA,NA,"BBWM ROOT 1","D2","NO",391210,145619,"R37","R37",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",557.027660763899
NA,"roots","EB","SW",NA,NA,"B","0-5cm",4.06,2271.3291702529,21.5999690042298,-27.5244395442299,-0.343970965573577,NA,NA,"BBWM ROOT 1","D3","NO",391211,145620,"R38","R38",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",559.440682328301
NA,"roots","EB","SW",NA,NA,"B","0-5cm",4.2,2396.79519698232,21.4653189104579,-25.4919985327476,-0.96630587569004,NA,NA,"BBWM ROOT 1","D4","NO",391212,145621,"R39","R39",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",570.665523091027
NA,"roots","EB","SW",NA,NA,"B","0-5cm",4.15,2097.23960345843,27.1075577963044,-27.0841038544539,2.44891223012951,NA,NA,"BBWM ROOT 1","D5","NO",391213,145622,"R40","R40",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",505.358940592394
"skip","roots","EB","SW",NA,NA,"B","0-5cm",4.15,2084.87440541181,25.2969001631228,-26.9570943237736,2.29162532431326,NA,NA,"BBWM ROOT 1","D6","NO",391214,145623,"RR40","R40",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",502.379374798026
NA,"roots","EB","SW",NA,NA,"B","5-25cm",4.13,2308.87129885756,34.2559308370986,-27.7862012484618,0.487342267932561,NA,NA,"BBWM ROOT 1","D7","NO",391215,145624,"R41","R41",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",559.048740643476
NA,"roots","EB","SW",NA,NA,"B","5-25cm",4.04,2371.62756922564,33.7229752930877,-26.8418776801057,0.578056629995235,NA,NA,"BBWM ROOT 1","D8","NO",391216,145625,"R42","R42",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",587.036527036049
NA,"roots","EB","SW",NA,NA,"B","5-25cm",4.09,2233.87076686039,38.9089354030812,-27.6111941431508,2.58970787691532,NA,NA,"BBWM ROOT 1","D9","NO",391217,145626,"R43","R43",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",546.178671604008
NA,"roots","EB","SW",NA,NA,"B","5-25cm",4.1,2072.51851016653,12.8161504127146,-26.5288758564628,0.0361155493524816,NA,"Precision decreases for samples containing less than 20ugN","BBWM ROOT 1","D10","NO",391218,145627,"R44","R44",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",505.492319552813
NA,"roots","EB","SW",NA,NA,"B","5-25cm",3.9,2097.23960345843,26.1690434976066,-27.3757810867494,1.0808174839244,NA,NA,"BBWM ROOT 1","D11","NO",391219,145628,"R45","R45",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",537.753744476522
NA,"roots","EB","SW",NA,NA,"B","5-25cm",4.33,2146.79342365844,29.5843377816834,-27.0067790847754,3.75626070151149,NA,NA,"BBWM ROOT 1","D12","NO",391220,145629,"R46","R46",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",495.795247958068
NA,"roots","EB","SW",NA,NA,"B","25-50cm",4.25,2072.51851016653,26.3031624916804,-28.0322500941685,0.543094392747262,NA,NA,"BBWM ROOT 1","E1","NO",391221,145636,"R47","R47",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",487.651414156831
NA,"roots","EB","SW",NA,NA,"B","25-50cm",3.97,2271.3291702529,28.5139351076437,-26.9747381273003,3.5232509838389,NA,NA,"BBWM ROOT 1","E2","NO",391222,145637,"R48","R48",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",572.123216688388
NA,"roots","EB","SW",NA,NA,"B","25-C",4.28,2346.49715267436,27.0405457188834,-27.4086688347474,0.735435544271281,NA,NA,"BBWM ROOT 1","E3","NO",391223,145638,"R49","R49",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",548.246998288401
NA,"roots","EB","SW",NA,NA,"B","25-50cm",3.96,2359.05770954932,22.3402732797722,-27.9765952731627,1.79785567199474,NA,NA,"BBWM ROOT 1","E4","NO",391224,145639,"R50","R50",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",595.721643825586
NA,"roots","EB","SW",NA,NA,"B","25-50cm",4.1,2023.18795719892,33.5230543701907,-27.392255125151,2.40310583979785,NA,NA,"BBWM ROOT 1","E5","NO",391225,145640,"R51","R51",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",493.46047736559
NA,"roots","EB","SW",NA,NA,"B","25-C",4.02,2109.61410430641,15.8639582033179,-27.2533978766413,0.616239405133369,NA,"Precision decreases for samples containing less than 20ugN","BBWM ROOT 1","E6","NO",391226,145641,"R52","R52",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",524.779627936918
NA,"roots","EB","SW",NA,NA,"B","50-C",4.11,2146.79342365844,27.9783695879737,-26.2478205281152,-0.188605660348194,NA,NA,"BBWM ROOT 1","E7","NO",391227,145642,"R53","R53",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",522.334166340252
NA,"roots","EB","SW",NA,NA,"B","50-C",4.12,2121.99790795574,39.9035894096666,-27.5869054545796,1.67024269499578,NA,NA,"BBWM ROOT 1","E8","NO",391228,145643,"R54","R54",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",515.048035911586
NA,"roots","EB","SW",NA,NA,"B","50-C",3.89,2184.0564682226,21.5326458541285,-27.3268911130075,1.25198189109524,NA,NA,"BBWM ROOT 1","E9","NO",391229,145644,"R55","R55",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",561.454104941544
NA,"roots","EB","SW",NA,NA,"B","50-C",4.22,2171.62615056653,34.1893246715897,-27.0770164565043,3.82066900024421,NA,NA,"BBWM ROOT 1","E10","NO",391230,145645,"R56","R56",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",514.603353214818
NA,"roots","WB","HW",NA,NA,"O","O",4.28,2084.87440541181,61.0496677297112,-27.5399058749369,1.24684738655778,NA,NA,"BBWM ROOT 1","E11","NO",391231,145646,"R57","R57",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",487.120188180329
NA,"roots","WB","HW",NA,NA,"O","O",4,2159.20513571181,55.7019702953111,-28.9720459990056,1.3822076003854,NA,NA,"BBWM ROOT 1","E12","NO",391232,145647,"R58","R58",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",539.801283927952
NA,"roots","WB","HW",NA,NA,"O","O",4.5,2384.2067317033,75.6564122005558,-29.131702608646,2.78133293874654,NA,NA,"BBWM ROOT 1","F1","NO",391233,145651,"R59","R59",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",529.823718156289
NA,"roots","WB","HW",NA,NA,"O","O",4.08,2072.51851016653,40.6986980567129,-27.2644552685131,1.64707247367827,NA,NA,"BBWM ROOT 1","F2","NO",391234,145652,"R60","R60",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",507.970223080032
"skip","roots","WB","HW",NA,NA,"O","O",4.07,1986.28772188738,38.7762503781922,-27.2849297555645,1.46567193349158,NA,NA,"BBWM ROOT 1","F3","NO",391235,145653,"RR60","R60",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",488.03138129911
NA,"roots","WB","HW",NA,NA,"O","O",4.44,2296.34795318799,43.3451149014909,-27.9095523396619,2.50218463885697,NA,NA,"BBWM ROOT 1","F4","NO",391236,145654,"R61","R61",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",517.195484952249
NA,"roots","WB","HW",NA,NA,"O","O",4.15,2146.79342365844,56.6167975474748,-28.8094126586228,4.25093504667866,NA,NA,"BBWM ROOT 1","F5","NO",391237,145655,"R62","R62",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",517.299620158659
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.13,2271.3291702529,59.2264926417003,-27.6723390404357,1.86979904530918,NA,NA,"BBWM ROOT 1","F6","NO",391238,145656,"R63","R63",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",549.958636865109
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.15,2084.87440541181,53.6736353652385,-28.656593057994,2.54740385097194,NA,NA,"BBWM ROOT 1","F7","NO",391239,145657,"R64","R64",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",502.379374798026
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.13,2109.61410430641,70.5080376288758,-27.9283581906669,4.7510530144858,NA,NA,"BBWM ROOT 1","F8","NO",391240,145658,"R65","R65",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",510.802446563296
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.25,2308.87129885756,40.4999721081365,-26.5901651194078,1.38414090496389,NA,NA,"BBWM ROOT 1","F9","NO",391241,145659,"R66","R66",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",543.263835025307
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.06,1998.57849752321,41.2946710497014,-27.8346062333802,2.82946578599814,NA,NA,"BBWM ROOT 1","F10","NO",391242,145660,"R67","R67",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",492.260713675668
NA,"roots","WB","HW",NA,NA,"B","0-5cm",4.37,2346.49715267436,55.5712199907508,-28.921996069863,3.81073356661802,NA,NA,"BBWM ROOT 1","F11","NO",391243,145661,"R68","R68",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",536.955870177198
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.44,2346.49715267436,54.0665008371415,-27.9676165949771,2.07558037586257,NA,NA,"BBWM ROOT 1","F12","NO",391244,145662,"R69","R69",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",528.490349701431
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.46,2485.1749323732,53.6081445090956,-28.9381143277077,2.94763717208652,NA,NA,"BBWM ROOT 1","G1","NO",391245,145666,"R70","R70",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",557.214110397579
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.2,2333.94589860074,65.5945935071357,-28.0953058513974,4.13351733903796,NA,NA,"BBWM ROOT 1","G2","NO",391246,145667,"R71","R71",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",555.701404428747
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.22,2258.83373298738,36.5182832906846,-27.14536823143,2.32794610699649,NA,NA,"BBWM ROOT 1","G3","NO",391247,145668,"R72","R72",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",535.268657106015
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.05,2121.99790795574,40.2349510667315,-28.4102897288378,2.66270765573566,NA,NA,"BBWM ROOT 1","G4","NO",391248,145669,"R73","R73",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",523.950100729811
NA,"roots","WB","HW",NA,NA,"B","5-25cm",4.39,2333.94589860074,44.1378563613115,-28.1786772666523,4.00099500532315,NA,NA,"BBWM ROOT 1","G5","NO",391249,145670,"R74","R74",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",531.650546378301
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4.5,2346.49715267436,48.4881697430185,-27.5675599036251,1.76992252937618,NA,NA,"BBWM ROOT 1","G6","NO",391250,145671,"R75","R75",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",521.443811705412
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4,2097.23960345843,34.3891317874086,-26.3266086011446,1.2596040805346,NA,NA,"BBWM ROOT 1","G7","NO",391251,145672,"R76","R76",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",524.309900864609
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4.11,2159.20513571181,53.1496022961553,-27.7928553398964,3.30388412621769,NA,NA,"BBWM ROOT 1","G8","NO",391252,145673,"R77","R77",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",525.354047618445
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4.29,2371.62756922564,39.9698693282181,-26.7628194257028,2.5198395677929,NA,NA,"BBWM ROOT 1","G9","NO",391253,145674,"R78","R78",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",552.826939213435
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4.3,2359.05770954932,19.7809124086801,-26.3488552815424,0.903536350706696,NA,"Precision decreases for samples containing less than 20ugN","BBWM ROOT 1","G10","NO",391254,145675,"R79","R79",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",548.618071988214
NA,"roots","WB","HW",NA,NA,"B","25-50cm",4.21,2072.51851016653,39.5058302334028,-28.3082192760525,3.53238839102535,NA,NA,"BBWM ROOT 1","G11","NO",391255,145676,"R80","R80",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",492.28468174977
"skip","roots","WB","HW",NA,NA,"B","25-50cm",4.1,2072.51851016653,39.174259930028,-28.2987033604368,3.60853118197226,NA,NA,"BBWM ROOT 1","G12","NO",391256,145677,"RR80","R80",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",505.492319552813
NA,"roots","WB","HW",NA,NA,"B","50-C",4.11,2023.18795719892,38.5108348055829,-28.3577772602182,1.92354909375673,NA,NA,"BBWM ROOT 1","H1","NO",391257,145680,"R81","R81",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",492.25984360071
NA,"roots","WB","HW",NA,NA,"B","50-C",4,2134.39101440641,46.3150786506336,-27.5000790284851,3.1601638466821,NA,NA,"BBWM ROOT 1","H2","NO",391258,145681,"R82","R82",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",533.597753601603
NA,"roots","WB","HW",NA,NA,"B","50-C",4.02,2196.49608868003,51.7728603479685,-27.4840515803612,3.06924378849514,NA,NA,"BBWM ROOT 1","H3","NO",391259,145682,"R83","R83",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",546.392061860703
NA,"roots","WB","HW",NA,NA,"B","50-C",4.09,2146.79342365844,35.1880188294497,-26.766225763159,2.37789855145064,NA,NA,"BBWM ROOT 1","H4","NO",391260,145683,"R84","R84",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",524.888367642649
NA,"roots","WB","HW",NA,NA,"B","50-C",4.48,2271.3291702529,43.6094227518728,-27.244547751094,2.96064736503622,NA,NA,"BBWM ROOT 1","H5","NO",391261,145684,"R85","R85",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",506.993118360022
NA,"roots","WB","HW",NA,NA,"B","50-C",4.47,2246.34759852321,49.3431016537154,-28.4292032445398,2.99025664936169,NA,NA,"BBWM ROOT 1","H6","NO",391262,145685,"R86","R86",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",502.538612645014
NA,"roots","WB","SW",NA,NA,"O","O",4.09,2283.83391031977,55.1788780314073,-26.3693414380094,2.08366229163329,NA,NA,"BBWM ROOT 1","H7","NO",391263,145686,"R87","R87",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",558.394599100188
NA,"roots","WB","SW",NA,NA,"O","O",4.06,2196.49608868003,54.8518220754661,-26.440488948374,3.64825397896908,NA,NA,"BBWM ROOT 1","H8","NO",391264,145687,"R88","R88",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",541.008888837445
NA,"roots","WB","SW",NA,NA,"O","O",3.95,2072.51851016653,48.8170655800566,-26.5272843223633,2.14544886758085,NA,NA,"BBWM ROOT 1","H9","NO",391265,145688,"R89","R89",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",524.688230421907
NA,"roots","WB","SW",NA,NA,"O","O",4.11,2258.83373298738,27.7104957824762,-26.6100240004372,0.0160635969285947,NA,NA,"BBWM ROOT 1","H10","NO",391266,145689,"R90","R90",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",549.594582235373
NA,"roots","WB","SW",NA,NA,"O","O",4.25,2146.79342365844,30.9877674896984,-27.2580939315025,2.76535945924377,NA,NA,"BBWM ROOT 1","H11","NO",391267,145690,"R91","R91",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",505.12786439022
NA,"roots","WB","SW",NA,NA,"O","O",4.3,2221.40323799892,26.1690434976066,-26.6602832183233,1.34250167330488,NA,NA,"BBWM ROOT 1","H12","NO",391268,145691,"R92","R92",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",516.605404185795
NA,"roots","WB","SW",NA,NA,"B","0-5cm",4.31,2283.83391031977,48.5539564975647,-26.5274666566381,1.3867374295591,NA,NA,"BBWM ROOT 2","A2","NO",391270,145696,"R93","R93",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",529.89185854287
NA,"roots","WB","SW",NA,NA,"B","0-5cm",3.9,2047.83462808003,40.1686863224571,-27.6378364212671,2.97782867137928,NA,NA,"BBWM ROOT 2","A3","NO",391271,145697,"R94","R94",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",525.085802071802
NA,"roots","WB","SW",NA,NA,"B","0-5cm",4.13,2184.0564682226,39.8373056975458,-26.8562943831502,2.85525297602615,NA,NA,"BBWM ROOT 2","A4","NO",391272,145698,"R95","R95",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",528.827232015159
NA,"roots","WB","SW",NA,NA,"B","0-5cm",4.06,2060.1719177226,24.8270189716287,-26.2732678136198,0.451193158349647,NA,NA,"BBWM ROOT 2","A5","NO",391273,145699,"R96","R96",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",507.431506828228
NA,"roots","WB","SW",NA,NA,"B","0-5cm",3.99,2146.79342365844,40.4337225381391,-27.8529620336834,3.43032618705079,NA,NA,"BBWM ROOT 2","A6","NO",391274,145700,"R97","R97",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",538.043464576049
NA,"roots","WB","SW",NA,NA,"B","0-5cm",4.13,2109.61410430641,22.3402732797722,-26.5636459632426,0.857455835326266,NA,NA,"BBWM ROOT 2","A7","NO",391275,145701,"R98","R98",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",510.802446563296
NA,"roots","WB","SW",NA,NA,"B","5-25cm",4.23,2171.62615056653,40.7649324524331,-25.9979940377259,1.67628996549234,NA,NA,"BBWM ROOT 2","A8","NO",391276,145702,"R99","R99",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",513.386796824239
NA,"roots","WB","SW",NA,NA,"B","5-25cm",3.9,1937.21764735755,38.5771943890892,-27.9559940630562,2.3840427783367,NA,NA,"BBWM ROOT 2","A9","NO",391277,145703,"R100","R100",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",496.722473681424
"skip","roots","WB","SW",NA,NA,"B","5-25cm",4.3,2283.83391031977,46.0513929456123,-28.0253827211548,2.53394933696323,NA,NA,"BBWM ROOT 2","A10","NO",391278,145704,"RR100","R100",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",531.124165190644
NA,"roots","WB","SW",NA,NA,"B","5-25cm",4.31,2308.87129885756,41.0298320996214,-26.893156666593,2.8638612013185,NA,NA,"BBWM ROOT 2","A11","NO",391279,145705,"R101","R101",NA,"FROM COPY OF SPENCER BBWMROOT1&2 0312-3",535.700997414746
